discipline,class,w,h,area,img_w,img_h
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Double Duplex Receptacle,28.0,45.62,1277.36,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,32.5,32.29,1049.42,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,32.75,32.54,1065.68,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,32.5,32.29,1049.42,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Floor Box,18.75,18.25,342.19,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Double Duplex Receptacle,28.0,45.62,1277.36,3600,3300
electrical,Double Duplex Receptacle,45.21,27.75,1254.58,3600,3300
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Double Duplex Receptacle,45.21,27.75,1254.58,3600,3300
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Double Duplex Receptacle,45.62,28.0,1277.36,3600,3300
electrical,Panel Board,65.14,27.49,1790.7,3600,3300
electrical,Panel Board,65.35,27.52,1798.43,3600,3300
electrical,Panel Board,65.35,27.52,1798.43,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.32,17.84,326.83,3600,3300
electrical,Floor Box,18.32,17.84,326.83,3600,3300
electrical,Floor Box,18.75,18.25,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.75,26.0,435.5,3600,3300
electrical,Manual Fire Alarm,16.75,26.0,435.5,3600,3300
electrical,Manual Fire Alarm,16.75,26.0,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.0,16.75,435.5,3600,3300
electrical,Manual Fire Alarm,26.41,17.16,453.2,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,26.25,16.91,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Manual Fire Alarm,16.91,26.25,443.89,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Double Duplex Receptacle,47.25,29.0,1370.25,3600,3300
electrical,Panel Board,65.35,27.52,1798.43,3600,3300
electrical,Panel Board,65.35,27.52,1798.43,3600,3300
electrical,Panel Board,65.35,27.52,1798.43,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.25,16.27,410.82,3600,3300
electrical,Manual Fire Alarm,25.25,16.27,410.82,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Manual Fire Alarm,25.5,16.43,418.96,3600,3300
electrical,Panel Board,27.52,65.35,1798.43,3600,3300
electrical,Panel Board,27.52,65.35,1798.43,3600,3300
electrical,Panel Board,27.52,65.35,1798.43,3600,3300
electrical,Panel Board,27.52,65.35,1798.43,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.5,805.12,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,27.75,777.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,28.25,28.0,791.0,3600,3300
electrical,Duplex Receptacle,27.75,28.0,777.0,3600,3300
electrical,Duplex Receptacle,28.0,28.25,791.0,3600,3300
electrical,Duplex Receptacle,29.26,29.0,848.54,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,17.84,18.32,326.83,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
electrical,Floor Box,18.25,18.75,342.19,3600,3300
